id,city,state,country,latitude,longitude
125061,Richfield,Minnesota,United States,44.8833,-93.283
125266,Rochester,Minnesota,United States,44.02163,-92.4699
125272,Rock,Minnesota,United States,43.67463,-96.25321
125432,Rosemount,Minnesota,United States,44.73941,-93.12577
125440,Roseville,Minnesota,United States,45.00608,-93.15661
125627,Saint Cloud,Minnesota,United States,45.5608,-94.16249
125683,Saint Louis Park,Minnesota,United States,44.9483,-93.34801
125703,Saint Paul,Minnesota,United States,44.94441,-93.09327
125972,Savage,Minnesota,United States,44.77913,-93.33634
126211,Shakopee,Minnesota,United States,44.79802,-93.5269
126316,Sherburne,Minnesota,United States,45.44395,-93.77459
126369,Shoreview,Minnesota,United States,45.07913,-93.14717
127005,Stearns,Minnesota,United States,45.55215,-94.61302
127040,Stevens,Minnesota,United States,45.58613,-96.0003
128570,Washington County,Minnesota,United States,45.03873,-92.88396
128852,West Coon Rapids,Minnesota,United States,45.15969,-93.34967
129424,Winona,Minnesota,United States,44.04996,-91.63932
129425,Winona County,Minnesota,United States,43.98685,-91.77913
129509,Woodbury,Minnesota,United States,44.92386,-92.95938
129610,Wright,Minnesota,United States,45.17393,-93.96305
111134,Alcorn,Mississippi,United States,34.88077,-88.58026
112201,Benton County,Mississippi,United States,34.81729,-89.18848
112347,Biloxi,Mississippi,United States,30.39603,-88.88531
112521,Bolivar,Mississippi,United States,33.79554,-90.8804
113205,Calhoun County,Mississippi,United States,33.93645,-89.33645
114093,Claiborne County,Mississippi,United States,31.97369,-90.91181
114617,Copiah,Mississippi,United States,31.86924,-90.4488
116680,Forrest,Mississippi,United States,31.18887,-89.25786
117637,Greene County,Mississippi,United States,31.21422,-88.63916
117686,Greenville,Mississippi,United States,33.40898,-91.05978
117797,Gulfport,Mississippi,United States,30.36742,-89.09282
117953,Hancock County,Mississippi,United States,30.39378,-89.47456
118140,Hattiesburg,Mississippi,United States,31.32712,-89.29034
118479,Hinds,Mississippi,United States,32.2667,-90.44282
118572,Holmes,Mississippi,United States,33.12351,-90.09205
118666,Horn Lake,Mississippi,United States,34.95537,-90.03481
119065,Jackson,Mississippi,United States,32.29876,-90.18481
119148,Jasper County,Mississippi,United States,32.01911,-89.11886
119184,Jefferson County,Mississippi,United States,31.73421,-91.03718
120063,Lamar,Mississippi,United States,31.20587,-89.50869
120180,Lauderdale,Mississippi,United States,32.40429,-88.66254
120235,Lawrence County,Mississippi,United States,31.5502,-90.10699
120311,Lee,Mississippi,United States,34.28989,-88.68042
120331,Leflore,Mississippi,United States,33.55052,-90.30106
120521,Lincoln County,Mississippi,United States,31.53239,-90.454
120848,Lowndes,Mississippi,United States,33.47291,-88.44331
120989,Madison,Mississippi,United States,32.46181,-90.11536
121256,Marion County,Mississippi,United States,31.23082,-89.82244
121690,Meridian,Mississippi,United States,32.36431,-88.70366
122075,Monroe County,Mississippi,United States,33.89224,-88.48047
122147,Montgomery County,Mississippi,United States,33.4941,-89.6164
122641,Neshoba,Mississippi,United States,32.7535,-89.11757
123410,Oktibbeha,Mississippi,United States,33.42495,-88.8793
123439,Olive Branch,Mississippi,United States,34.96176,-89.82953
123963,Pearl,Mississippi,United States,32.27459,-90.13203
123969,Pearl River County,Mississippi,United States,30.76858,-89.58978
124080,Perry County,Mississippi,United States,31.17202,-88.99233
124192,Pike,Mississippi,United States,31.17491,-90.40416
124477,Pontotoc County,Mississippi,United States,34.22544,-89.03741
124641,Prentiss County,Mississippi,United States,34.61829,-88.5201
124885,Rankin,Mississippi,United States,32.26412,-89.9458
126450,Simpson,Mississippi,United States,31.91317,-89.91949
126513,Smith,Mississippi,United States,32.01769,-89.50668
126760,Southaven,Mississippi,United States,34.98898,-90.01259
127252,Sunflower County,Mississippi,United States,33.60231,-90.58862
127438,Tate,Mississippi,United States,34.65032,-89.94478
127897,Tupelo,Mississippi,United States,34.25807,-88.70464
127994,Union County,Mississippi,United States,34.49047,-89.00386
128489,Warren County,Mississippi,United States,32.35723,-90.85201
128562,Washington County,Mississippi,United States,33.2837,-90.94745
128882,West Gulfport,Mississippi,United States,30.40409,-89.0942
129674,Yazoo,Mississippi,United States,32.78031,-90.39642
111011,Adair,Missouri,United States,40.19056,-92.60072
111776,Ballwin,Missouri,United States,38.59505,-90.54623
111855,Barry,Missouri,United States,36.70987,-93.82907
112200,Benton County,Missouri,United States,38.29485,-93.28795
112477,Blue Springs,Missouri,United States,39.01695,-94.28161
113117,Butler County,Missouri,United States,36.71642,-90.40656
113184,Caldwell County,Missouri,United States,39.65575,-93.9828
113225,Callaway,Missouri,United States,38.83552,-91.92601
113269,Camden County,Missouri,United States,38.02704,-92.76605
113367,Cape Girardeau,Missouri,United States,37.30588,-89.51815
113368,Cape Girardeau County,Missouri,United States,37.38404,-89.68445
113454,Carroll County,Missouri,United States,39.42698,-93.50518
113527,Cass,Missouri,United States,38.647,-94.35482
113901,Chesterfield,Missouri,United States,38.66311,-90.57707
113997,Christian,Missouri,United States,36.96957,-93.18885
114126,Clark County,Missouri,United States,40.41036,-91.7384
114181,Clay County,Missouri,United States,39.31052,-94.42087
114291,Clinton County,Missouri,United States,39.60178,-94.40459
114396,Cole,Missouri,United States,38.50541,-92.2816
114468,Columbia,Missouri,United States,38.95171,-92.33407
114996,Dallas County,Missouri,United States,37.68041,-93.02366
115130,DeKalb County,Missouri,United States,39.89318,-94.40471
115428,Douglas County,Missouri,United States,36.9326,-92.49881
115541,Dunklin,Missouri,United States,36.10597,-90.16576
115694,East Independence,Missouri,United States,39.09556,-94.35523
116597,Florissant,Missouri,United States,38.78922,-90.32261
116851,Franklin County,Missouri,United States,38.41114,-91.07499
117236,Gladstone,Missouri,United States,39.20389,-94.55468
117479,Grandview,Missouri,United States,38.88584,-94.53301
117636,Greene County,Missouri,United States,37.25805,-93.34199
118207,Hazelwood,Missouri,United States,38.77144,-90.37095
118301,Henry County,Missouri,United States,38.38516,-93.79275
118714,Howard,Missouri,United States,39.1425,-92.69627
118723,Howell,Missouri,United States,36.77401,-91.88654
118892,Independence,Missouri,United States,39.09112,-94.41551
118988,Iron,Missouri,United States,37.50426,-90.69003
119147,Jasper County,Missouri,United States,37.20355,-94.34061
119173,Jefferson City,Missouri,United States,38.5767,-92.17352
119183,Jefferson County,Missouri,United States,38.26107,-90.53769
119313,Joplin,Missouri,United States,37.08423,-94.51328
119384,Kansas City,Missouri,United States,39.09973,-94.57857
119654,Kirkwood,Missouri,United States,38.58339,-90.40678
119691,Knox County,Missouri,United States,40.12825,-92.14807
119816,Laclede,Missouri,United States,37.65832,-92.59035
120234,Lawrence County,Missouri,United States,37.10635,-93.83294
120318,Lee's Summit,Missouri,United States,38.91084,-94.38217
120414,Lewis,Missouri,United States,40.0969,-91.72214
120461,Liberty,Missouri,United States,39.24611,-94.41912
120520,Lincoln County,Missouri,United States,39.05802,-90.96005
120582,Linn County,Missouri,United States,39.87021,-93.10718
120655,Livingston County,Missouri,United States,39.78211,-93.54828
121255,Marion County,Missouri,United States,39.80596,-91.62235
121356,Maryland Heights,Missouri,United States,38.71311,-90.42984
121616,Mehlville,Missouri,United States,38.50839,-90.32289
122074,Monroe County,Missouri,United States,39.49546,-92.00074
122146,Montgomery County,Missouri,United States,38.94149,-91.47021
123227,O'Fallon,Missouri,United States,38.81061,-90.69985
123306,Oakville,Missouri,United States,38.47005,-90.30456
123590,Osage,Missouri,United States,38.46037,-91.86184
124079,Perry County,Missouri,United States,37.70714,-89.82441
124113,Pettis,Missouri,United States,38.72829,-93.2851
124191,Pike,Missouri,United States,39.34384,-91.17136
124443,Polk,Missouri,United States,37.61648,-93.40053
124767,Putnam,Missouri,United States,40.47891,-93.01613
124926,Raytown,Missouri,United States,39.00862,-94.46356
125612,Saint Charles,Missouri,United States,38.78394,-90.48123
125671,Saint Joseph,Missouri,United States,39.76861,-94.84663
125710,Saint Peters,Missouri,United States,38.80033,-90.62651
126276,Shelby County,Missouri,United States,39.79778,-92.07662
126893,Springfield,Missouri,United States,37.21533,-93.29824
127077,Stoddard,Missouri,United States,36.85562,-89.94431
127410,Taney,Missouri,United States,36.65473,-93.04111
128027,University City,Missouri,United States,38.65588,-90.30928
128192,Vernon,Missouri,United States,37.85058,-94.34244
128488,Warren County,Missouri,United States,38.76462,-91.16069
128561,Washington County,Missouri,United States,37.96168,-90.87742
128805,Wentzville,Missouri,United States,38.81144,-90.85291
129237,Wildwood,Missouri,United States,38.58283,-90.6629
129608,Wright,Missouri,United States,37.27014,-92.4687
112344,Billings,Montana,United States,45.78329,-108.50069
112653,Bozeman,Montana,United States,45.67965,-111.03856
113123,Butte,Montana,United States,46.00382,-112.53474
113515,Cascade,Montana,United States,47.30802,-111.34715
116554,Flathead,Montana,United States,48.29516,-114.04981
117036,Gallatin,Montana,United States,45.54049,-111.17035
117573,Great Falls,Montana,United States,47.50024,-111.30081
118251,Helena,Montana,United States,46.59271,-112.03611
119196,Jefferson County,Montana,United States,46.14849,-112.09374
120418,Lewis and Clark,Montana,United States,47.12234,-112.39035
120534,Lincoln County,Montana,United States,48.54253,-115.40519
121991,Missoula,Montana,United States,46.87215,-113.994
121992,Missoula County,Montana,United States,47.03649,-113.92371
123842,Park,Montana,United States,45.48834,-110.52632
124903,Ravalli,Montana,United States,46.0817,-114.12069
126325,Sheridan County,Montana,United States,48.7212,-104.50468
126421,Silver Bow,Montana,United States,45.90236,-112.65672
129679,Yellowstone,Montana,United States,45.93725,-108.27435
112113,Bellevue,Nebraska,United States,41.13667,-95.89084
112912,Brown,Nebraska,United States,42.43002,-99.92951
113534,Cass,Nebraska,United States,40.90972,-96.14087
115379,Dodge,Nebraska,United States,41.57789,-96.65398
115430,Douglas County,Nebraska,United States,41.29535,-96.15448
116923,Fremont,Nebraska,United States,41.43333,-96.49808
117461,Grand Island,Nebraska,United States,40.92501,-98.34201
117519,Grant County,Nebraska,United States,41.91499,-101.74052
118717,Howard,Nebraska,United States,41.22004,-98.51709
119190,Jefferson County,Nebraska,United States,40.17576,-97.14272
119408,Kearney,Nebraska,United States,40.69946,-99.08148
119692,Knox County,Nebraska,United States,42.63678,-97.8919
120092,Lancaster County,Nebraska,United States,40.78417,-96.68776
120506,Lincoln,Nebraska,United States,40.8,-96.66696
120535,Lincoln County,Nebraska,United States,41.04777,-100.74523
123463,Omaha,Nebraska,United States,41.25626,-95.94043
124172,Pierce County,Nebraska,United States,42.26437,-97.60129
124449,Polk,Nebraska,United States,41.1869,-97.56842
125273,Rock,Nebraska,United States,42.42129,-99.44993
125952,Sarpy,Nebraska,United States,41.11293,-96.11199
126057,Scotts Bluff,Nebraska,United States,41.85061,-103.70795
126327,Sheridan County,Nebraska,United States,42.50477,-102.40896
